parent_id,parent_label,probe_state,fold,med_cos_all,med_eucl_all,med_cos_k5,med_eucl_k5,mean_cos_k5,mean_eucl_k5
00000000000000000085,built_loss,bad,1,0.2817509097297288,0.38487032353406425,0.25920956366943515,0.3713518194571167,0.2520807914538596,0.366284659823056
00000000000000000085,built_loss,bad,1,0.3383546640864819,0.416744954041065,0.37161120148422716,0.4344574733121111,0.3649862829130291,0.4313882173547794
00000000000000000085,built_loss,bad,1,0.3451260275146179,0.4202578726552297,0.24752352461858873,0.3644580333839896,0.2717557004171972,0.37825739573744555
00000000000000000085,built_loss,bad,1,0.3112140586992466,0.4017008968658965,0.21469916355151786,0.34358520746174354,0.21500883611793295,0.342461769177068
00000000000000000085,built_loss,bad,1,0.2864912243278493,0.38753568289352097,0.2985238107529901,0.39427477763823876,0.2528670592804282,0.36677042233370766
00000000000000000085,built_loss,bad,1,0.3561689382532754,0.42636085826647274,0.3258641715472789,0.40933564353315977,0.35302121570671147,0.4232695184833345
00000000000000000085,built_loss,bad,1,0.30118855378190257,0.3960208937741396,0.3711643016030359,0.4341973523565285,0.36205566982477655,0.429024540658394
00000000000000000085,built_loss,bad,1,0.40414013708066304,0.4518067940829692,0.35454171311902005,0.4262589442147947,0.34728183102034316,0.4229498522380069
00000000000000000085,built_loss,bad,1,0.35069114943707846,0.42357948796991446,0.38661964205191685,0.44251876264411194,0.41663834453415083,0.4556360715130763
00000000000000000085,built_loss,bad,1,0.49073684756165176,0.4952189474371655,0.6108622274886564,0.5564449345289247,0.6171720572243081,0.5509072114386303
00000000000000000085,built_loss,bad,1,0.3305368039821672,0.41260562440061305,0.39856740794874657,0.4484527705126554,0.418682792587652,0.46015521098818907
00000000000000000085,built_loss,good,2,0.5069263485830203,0.5033142308016649,0.8028582730849372,0.6689670480427898,0.801612774026521,0.6697855982332382
00000000000000000085,built_loss,good,2,0.4575778568063597,0.4785857184994223,0.47723904490380176,0.48892638799591687,0.506398011196298,0.5027369183085165
00000000000000000085,built_loss,good,2,0.4832155073085098,0.4916058079394975,0.5419316494109846,0.5203951499905168,0.5431323537429537,0.5213711343276022
00000000000000000085,built_loss,good,2,0.5203907980413284,0.5100020273796706,0.7278643720314554,0.6205306485699132,0.7312548183377583,0.6242943140752053
00000000000000000085,built_loss,good,2,0.5291601667115113,0.5146718513868545,0.6542629798021373,0.5793351464132435,0.6605043468199677,0.5835956050973781
00000000000000000085,built_loss,good,2,0.5292250394528983,0.5146674400475919,0.5393767719422079,0.5197367602395099,0.5734751183621888,0.5366035421537154
00000000000000000085,built_loss,good,2,0.5054757215417578,0.5021648299860562,0.6027037315307008,0.5522134459081335,0.6163134061037229,0.5571572597339643
