parent_id,lon,lat,country_iso3,vote_dw,vote_wc100,vote_wc200,vote_worldcereal,vote_vida,vote_msbuildings,n_nature,n_crop,n_built,stable_class
00000000000000000007,21.20387888212139,38.393231675276844,GRC,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
00000000000000000008,112.26412293969221,29.863817884090402,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000015,125.43701826602089,45.431801420938534,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000019,103.333521542618,1.9758893831850934,MYS,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000020,-3.728143176388632,55.149955827600344,GBR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000025,-64.47734308567016,-34.01726843174542,ARG,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000026,107.18792293218962,-6.817539270004079,IDN,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000028,23.443648380016594,-4.977789568127299,COD,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000002c,-88.35357519075451,18.260728516760604,BLZ,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000037,34.66450459395354,64.95892990948663,RUS,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
0000000000000000003c,-3.8904687482290297,54.99697273471479,GBR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000004b,137.9489332062944,35.81578546208112,JPN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000054,74.49436698735853,20.311222984291824,IND,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000058,105.22600235167259,15.172769727599748,THA,built,nature,built,unknown,unknown,unknown,1,0,2,built
00000000000000000062,18.3554109477068,-34.04349923804171,ZAF,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000063,114.10486078838153,35.41010627977274,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
0000000000000000006e,-62.86684344430068,-32.88188774414676,ARG,crop,built,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000078,97.06256220723644,35.48331897542848,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000082,100.61548898745757,13.680937535262458,THA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000092,-1.257596482003124,34.903276796472504,DZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000099,111.43192366048389,-0.1411702468993828,IDN,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
000000000000000000b0,-0.33888944093408946,41.79362452025447,ESP,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000000c4,33.3234097062915,-11.481053235982163,MWI,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000c6,-40.3018821594456,-7.663842099173079,BRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000db,7.537898296339523,44.11693733957279,FRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000dc,-9.121628142242239,31.509890810711013,MAR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000000f9,99.46474710850046,2.9157966649593487,IDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000000fc,-103.73345150710801,51.20347712140646,CAN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000102,35.20241578608431,-18.216172078668276,MOZ,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000115,74.71714917782018,27.05298936008042,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000011e,100.45469055160017,13.67267303464856,THA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000122,33.19737607192953,-12.61113386340452,ZMB,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000124,8.032331028718907,34.83383702501007,DZA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000132,101.62555469292155,12.713631637322557,THA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000136,55.54314842745946,58.00992219765166,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000138,149.02013009389702,-30.967398210631234,AUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000141,122.76111669768565,11.363014607648857,PHL,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000142,105.95022413372975,9.454004797366462,VNM,built,nature,built,unknown,unknown,unknown,1,0,2,built
0000000000000000014d,100.7975774955486,2.0316747623289158,IDN,unknown,nature,nature,unknown,unknown,unknown,2,0,0,nature
0000000000000000014e,38.25013005051661,-10.243713763635933,TZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000152,113.53389159379516,37.73422758284676,CHN,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000153,79.39341922083275,14.561466176756413,IND,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000154,30.848191772428574,29.97080723442904,EGY,nature,built,built,unknown,unknown,unknown,1,0,2,built
00000000000000000157,82.25572121062278,43.48335556968329,CHN,crop,built,nature,unknown,unknown,unknown,1,1,1,ambiguous
0000000000000000015a,29.607259038945866,-17.722098672402538,ZWE,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000162,106.18270812925988,9.999821163997483,VNM,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000170,40.46573486726899,49.01006069217183,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000177,117.30951073294952,38.868440460576075,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000017c,33.14787889977455,12.33364427214,SDN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000001ad,119.57757716229447,-33.443694122835105,AUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000001b4,82.89648950278524,51.22503668822533,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001b8,-98.6262596223033,42.66822428087324,USA,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000001c4,107.21118929804832,28.48454459685329,CHN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000001c7,111.01609351546497,35.102163800376566,CHN,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000001c8,-71.61742245843735,-35.43130652047796,CHL,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000001d3,50.18595539908428,40.38102373597653,AZE,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001da,148.00287786616008,-33.31083329231383,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000001eb,99.66605956367164,19.84859061297027,THA,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000001f4,-111.61904273416599,25.214946457243467,MEX,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000021d,-118.21186843584758,55.28030137532608,CAN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000223,96.2091626873229,16.86959746777311,MMR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000226,123.23830177660994,44.713688182813385,CHN,crop,built,built,unknown,unknown,unknown,0,1,2,built
00000000000000000227,77.35217740072797,16.28650101685113,IND,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000022a,77.11358486126582,28.551828411633842,IND,built,built,nature,unknown,unknown,unknown,1,0,2,built
0000000000000000024e,37.76486013403524,48.06575166550538,UKR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000261,122.52791404992823,-29.39399899049589,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000287,31.690901340461096,31.3151360571139,EGY,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000028f,71.58481361362381,21.97921480384495,IND,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
00000000000000000290,52.473964427736696,36.40759557125906,IRN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000292,-96.94910498685215,37.149693827470195,USA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000029f,-100.96870655717336,21.679806319647913,MEX,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000002a1,90.04124011502985,22.45963381779207,BGD,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000002a8,50.590915929165355,57.94236888828587,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000002ac,-0.9819933528352549,34.127312054050066,DZA,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000002b0,77.67170814728928,13.044481156463778,IND,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000002b6,59.92692701396272,57.06148092067827,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000002b7,32.695307659635134,52.24013295928039,UKR,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000002ba,51.26052014194805,57.90589728775062,RUS,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
000000000000000002be,-48.56260984915189,-20.52654915789527,BRA,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000002f2,45.294718508581894,31.978452062907756,IRQ,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000002f7,109.37900374168555,1.9340278909451238,IDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000002fa,116.47075375216711,28.08973502948276,CHN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000303,51.18847525616166,35.55365706217504,IRN,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000304,-93.09775786924652,39.84589732122652,USA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000030f,103.6694914588787,51.69898783212679,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000311,-2.877977591497917,34.83159123679977,MAR,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000032e,-101.60624091431298,19.23845487199629,MEX,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000034a,96.17143344538988,16.952152642383695,MMR,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000034b,-98.85029945416271,50.55336635028916,CAN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000379,24.983450608525867,48.566292941816776,UKR,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
0000000000000000037a,18.41155565296427,42.481195038719555,HRV,nature,built,built,unknown,unknown,unknown,1,0,2,built
0000000000000000037d,-56.336091328751756,-12.727016535055938,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000381,18.65185499146624,-31.623797188737367,ZAF,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
0000000000000000038e,32.5604705354888,15.457176346551988,SDN,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000393,0.07855767159625215,33.836617228108985,DZA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003aa,-80.98712036638919,35.74392023935155,USA,built,built,built,unknown,unknown,unknown,0,0,3,built
000000000000000003b3,38.16407144629795,10.631157145676683,ETH,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000003b4,62.648912156373285,51.11382525605133,KAZ,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003ca,74.5453014639681,19.11008561789561,IND,built,crop,built,unknown,unknown,unknown,0,1,2,built
000000000000000003cb,-15.468944276773954,12.124965631639036,GNB,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003d1,105.12098929495902,21.953253492133896,VNM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003d4,118.37113973572197,37.0821405181044,CHN,built,crop,crop,unknown,unknown,unknown,0,2,1,crop
000000000000000003dd,122.32974569825146,-20.95019464588604,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000003f6,143.51983544076163,-34.717864521830236,AUS,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000003fd,-102.34258995270575,31.36750783817807,USA,built,built,nature,unknown,unknown,unknown,1,0,2,built
000000000000000003ff,116.58717541298901,39.949922231127566,CHN,crop,built,nature,unknown,unknown,unknown,1,1,1,ambiguous
00000000000000000406,76.66676283894476,13.239505404646126,IND,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000414,56.72928392861087,51.00737489488317,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000417,69.28503665474942,43.51506609921271,KAZ,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
0000000000000000041e,27.001336231243545,19.202701923688334,SDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000441,106.22295265398844,11.65263145524899,VNM,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000451,31.356099234069752,30.022819689379556,EGY,nature,nature,built,unknown,unknown,unknown,2,0,1,nature
00000000000000000455,-47.78583662297374,-17.87903435253822,BRA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000457,102.22473098742927,13.25172249251015,THA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000458,-97.33780601029066,37.755517655080396,USA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000469,-89.60277242485111,42.86468583351018,USA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000481,40.22965761060239,9.433074051246477,ETH,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000048f,-79.5223274641039,43.11262085192716,CAN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000491,89.33489480712667,22.420736765989695,BGD,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000494,118.26370122774127,39.504357850204286,CHN,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000004aa,-54.04457887049127,4.119808640264743,FRA,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004b2,-118.41560634228588,55.33797321656655,CAN,nature,nature,crop,unknown,unknown,unknown,2,1,0,nature
000000000000000004dd,48.08452645494348,58.42943543533548,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004e0,99.24304289637976,9.380522607125485,THA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
000000000000000004e4,112.524005551388,-3.361810203524691,IDN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000004e8,-48.17687326615097,-22.28203688612164,BRA,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000500,-47.04939775305255,-19.31759644852722,BRA,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
00000000000000000512,79.87015514211498,9.752425134750967,LKA,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
00000000000000000520,-67.05640626637731,9.894987770340736,VEN,built,nature,nature,unknown,unknown,unknown,2,0,1,nature
0000000000000000052e,141.92460715922218,-36.138550143665256,AUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000053f,-91.3147816933261,33.2752600070627,USA,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000545,12.438208171211512,41.91579539889472,ITA,built,built,built,unknown,unknown,unknown,0,0,3,built
0000000000000000054e,98.72821840705086,3.74323487316184,IDN,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
00000000000000000550,-95.56758591140473,51.22054511180473,CAN,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000552,116.11277511144549,50.150382113833146,RUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000557,-44.14451561879526,-2.5239515380264135,BRA,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000561,106.0460743745453,20.082691576011815,VNM,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
00000000000000000563,18.471652945471867,-32.54987041513618,ZAF,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
0000000000000000056c,139.3813867583514,-35.08931789181366,AUS,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
0000000000000000057c,-62.74727767998437,-35.96203119033577,ARG,built,built,built,unknown,unknown,unknown,0,0,3,built
00000000000000000587,145.75762864503176,-33.62973521817626,AUS,crop,crop,nature,unknown,unknown,unknown,1,2,0,crop
0000000000000000058d,151.75451198722845,-29.193315356023593,AUS,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
00000000000000000595,23.97536119668694,-29.63097456244662,ZAF,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005aa,149.73348226101635,-27.300924378497406,AUS,nature,crop,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000005c0,77.64826211837375,10.946735304987872,IND,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005d3,55.0939907853997,58.42548284808535,RUS,nature,crop,crop,unknown,unknown,unknown,1,2,0,crop
000000000000000005d8,-8.246938550095061,31.253691291680127,MAR,crop,nature,nature,unknown,unknown,unknown,2,1,0,nature
000000000000000005e0,60.74286678652848,51.07672483481719,RUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
000000000000000005e1,98.97561443629738,7.920221281260791,,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005e8,-87.68082687447739,21.152585079398165,MEX,nature,nature,nature,unknown,unknown,unknown,3,0,0,nature
000000000000000005ee,72.6731225803346,21.18860752229136,IND,crop,built,nature,unknown,unknown,unknown,1,1,1,ambiguous
000000000000000005f2,148.3871771447064,-31.00045621308683,AUS,crop,crop,crop,unknown,unknown,unknown,0,3,0,crop
