parent_id,parent_label,min_dist_m,n_good,n_bad,n_min
0000000000000000024b,stable_nature,50,100,100,100
0000000000000000024b,stable_nature,100,100,100,100
0000000000000000024b,stable_nature,200,99,99,99
0000000000000000024b,stable_nature,300,99,99,99
0000000000000000024b,stable_nature,500,99,95,95
0000000000000000024b,stable_nature,1000,99,84,84
0000000000000000024f,stable_nature,0,100,100,100
0000000000000000024f,stable_nature,30,100,100,100
0000000000000000024f,stable_nature,50,100,100,100
0000000000000000024f,stable_nature,100,100,100,100
0000000000000000024f,stable_nature,200,100,100,100
0000000000000000024f,stable_nature,300,99,98,98
0000000000000000024f,stable_nature,500,98,83,83
0000000000000000024f,stable_nature,1000,96,37,37
00000000000000000250,stable_nature,0,100,100,100
00000000000000000250,stable_nature,30,100,100,100
00000000000000000250,stable_nature,50,100,100,100
00000000000000000250,stable_nature,100,100,100,100
00000000000000000250,stable_nature,200,100,100,100
00000000000000000250,stable_nature,300,100,100,100
00000000000000000250,stable_nature,500,100,99,99
00000000000000000250,stable_nature,1000,94,93,93
00000000000000000265,stable_nature,0,100,100,100
00000000000000000265,stable_nature,30,100,100,100
00000000000000000265,stable_nature,50,100,100,100
00000000000000000265,stable_nature,100,100,100,100
00000000000000000265,stable_nature,200,100,100,100
00000000000000000265,stable_nature,300,100,100,100
00000000000000000265,stable_nature,500,97,100,97
00000000000000000265,stable_nature,1000,89,100,89
00000000000000000284,stable_nature,0,100,100,100
00000000000000000284,stable_nature,30,100,100,100
00000000000000000284,stable_nature,50,100,100,100
00000000000000000284,stable_nature,100,100,100,100
00000000000000000284,stable_nature,200,99,100,99
00000000000000000284,stable_nature,300,99,98,98
00000000000000000284,stable_nature,500,96,98,96
00000000000000000284,stable_nature,1000,87,94,87
000000000000000002a6,stable_nature,0,100,100,100
000000000000000002a6,stable_nature,30,100,100,100
000000000000000002a6,stable_nature,50,100,99,99
000000000000000002a6,stable_nature,100,100,99,99
000000000000000002a6,stable_nature,200,100,99,99
000000000000000002a6,stable_nature,300,98,99,98
000000000000000002a6,stable_nature,500,96,99,96
000000000000000002a6,stable_nature,1000,87,97,87
000000000000000002c3,stable_nature,0,100,100,100
000000000000000002c3,stable_nature,30,100,100,100
000000000000000002c3,stable_nature,50,100,100,100
000000000000000002c3,stable_nature,100,100,100,100
000000000000000002c3,stable_nature,200,100,100,100
000000000000000002c3,stable_nature,300,100,100,100
000000000000000002c3,stable_nature,500,99,100,99
000000000000000002c3,stable_nature,1000,98,100,98
000000000000000002d3,stable_nature,0,100,100,100
000000000000000002d3,stable_nature,30,100,100,100
000000000000000002d3,stable_nature,50,100,100,100
000000000000000002d3,stable_nature,100,100,100,100
000000000000000002d3,stable_nature,200,100,100,100
000000000000000002d3,stable_nature,300,99,100,99
000000000000000002d3,stable_nature,500,99,84,84
000000000000000002d3,stable_nature,1000,94,56,56
000000000000000002d4,stable_nature,0,100,100,100
000000000000000002d4,stable_nature,30,100,100,100
000000000000000002d4,stable_nature,50,100,100,100
000000000000000002d4,stable_nature,100,100,100,100
000000000000000002d4,stable_nature,200,100,100,100
000000000000000002d4,stable_nature,300,99,100,99
000000000000000002d4,stable_nature,500,99,100,99
000000000000000002d4,stable_nature,1000,95,98,95
000000000000000002d8,stable_nature,0,100,100,100
000000000000000002d8,stable_nature,30,100,100,100
000000000000000002d8,stable_nature,50,100,100,100
000000000000000002d8,stable_nature,100,100,100,100
000000000000000002d8,stable_nature,200,100,100,100
000000000000000002d8,stable_nature,300,98,100,98
000000000000000002d8,stable_nature,500,96,100,96
000000000000000002d8,stable_nature,1000,87,95,87
000000000000000002f7,stable_nature,0,100,100,100
000000000000000002f7,stable_nature,30,100,100,100
000000000000000002f7,stable_nature,50,100,100,100
000000000000000002f7,stable_nature,100,100,100,100
000000000000000002f7,stable_nature,200,100,100,100
000000000000000002f7,stable_nature,300,99,100,99
000000000000000002f7,stable_nature,500,96,96,96
000000000000000002f7,stable_nature,1000,81,88,81
000000000000000002f8,stable_nature,0,100,100,100
000000000000000002f8,stable_nature,30,100,100,100
000000000000000002f8,stable_nature,50,100,100,100
000000000000000002f8,stable_nature,100,100,100,100
000000000000000002f8,stable_nature,200,100,100,100
000000000000000002f8,stable_nature,300,100,100,100
000000000000000002f8,stable_nature,500,100,100,100
000000000000000002f8,stable_nature,1000,91,100,91
00000000000000000303,stable_nature,0,100,100,100
00000000000000000303,stable_nature,30,100,100,100
00000000000000000303,stable_nature,50,100,100,100
00000000000000000303,stable_nature,100,100,100,100
00000000000000000303,stable_nature,200,99,100,99
00000000000000000303,stable_nature,300,99,99,99
00000000000000000303,stable_nature,500,97,96,96
00000000000000000303,stable_nature,1000,88,93,88
00000000000000000306,stable_nature,0,100,100,100
00000000000000000306,stable_nature,30,100,100,100
00000000000000000306,stable_nature,50,100,100,100
00000000000000000306,stable_nature,100,100,100,100
00000000000000000306,stable_nature,200,100,100,100
00000000000000000306,stable_nature,300,99,100,99
00000000000000000306,stable_nature,500,98,99,98
00000000000000000306,stable_nature,1000,90,98,90
00000000000000000337,stable_nature,0,100,100,100
00000000000000000337,stable_nature,30,100,100,100
00000000000000000337,stable_nature,50,100,100,100
00000000000000000337,stable_nature,100,100,100,100
00000000000000000337,stable_nature,200,99,100,99
00000000000000000337,stable_nature,300,99,100,99
00000000000000000337,stable_nature,500,98,100,98
00000000000000000337,stable_nature,1000,88,95,88
0000000000000000034c,stable_nature,0,100,100,100
0000000000000000034c,stable_nature,30,100,100,100
0000000000000000034c,stable_nature,50,100,100,100
0000000000000000034c,stable_nature,100,100,100,100
0000000000000000034c,stable_nature,200,99,100,99
0000000000000000034c,stable_nature,300,99,100,99
0000000000000000034c,stable_nature,500,97,100,97
0000000000000000034c,stable_nature,1000,90,100,90
00000000000000000353,stable_nature,0,100,100,100
00000000000000000353,stable_nature,30,100,100,100
00000000000000000353,stable_nature,50,100,100,100
00000000000000000353,stable_nature,100,100,100,100
00000000000000000353,stable_nature,200,99,100,99
00000000000000000353,stable_nature,300,99,100,99
00000000000000000353,stable_nature,500,95,100,95
00000000000000000353,stable_nature,1000,85,98,85
00000000000000000358,stable_nature,0,100,100,100
00000000000000000358,stable_nature,30,100,100,100
00000000000000000358,stable_nature,50,100,100,100
00000000000000000358,stable_nature,100,100,99,99
00000000000000000358,stable_nature,200,100,99,99
00000000000000000358,stable_nature,300,99,99,99
00000000000000000358,stable_nature,500,98,99,98
00000000000000000358,stable_nature,1000,94,94,94
00000000000000000381,stable_nature,0,100,100,100
00000000000000000381,stable_nature,30,100,100,100
00000000000000000381,stable_nature,50,100,100,100
00000000000000000381,stable_nature,100,100,100,100
00000000000000000381,stable_nature,200,100,100,100
00000000000000000381,stable_nature,300,100,100,100
00000000000000000381,stable_nature,500,99,100,99
00000000000000000381,stable_nature,1000,94,96,94
00000000000000000392,stable_nature,0,100,100,100
00000000000000000392,stable_nature,30,100,100,100
00000000000000000392,stable_nature,50,100,100,100
00000000000000000392,stable_nature,100,100,100,100
00000000000000000392,stable_nature,200,100,100,100
00000000000000000392,stable_nature,300,99,100,99
00000000000000000392,stable_nature,500,97,99,97
00000000000000000392,stable_nature,1000,90,90,90
0000000000000000039a,stable_nature,0,100,100,100
0000000000000000039a,stable_nature,30,100,100,100
0000000000000000039a,stable_nature,50,100,100,100
0000000000000000039a,stable_nature,100,100,100,100
0000000000000000039a,stable_nature,200,100,100,100
0000000000000000039a,stable_nature,300,100,100,100
0000000000000000039a,stable_nature,500,100,100,100
0000000000000000039a,stable_nature,1000,88,100,88
000000000000000003b2,stable_nature,0,100,100,100
000000000000000003b2,stable_nature,30,100,100,100
000000000000000003b2,stable_nature,50,99,100,99
000000000000000003b2,stable_nature,100,99,100,99
000000000000000003b2,stable_nature,200,98,100,98
000000000000000003b2,stable_nature,300,97,100,97
000000000000000003b2,stable_nature,500,94,99,94
000000000000000003b2,stable_nature,1000,90,94,90
000000000000000003bb,stable_nature,0,100,100,100
000000000000000003bb,stable_nature,30,100,100,100
000000000000000003bb,stable_nature,50,100,100,100
000000000000000003bb,stable_nature,100,100,100,100
000000000000000003bb,stable_nature,200,100,90,90
000000000000000003bb,stable_nature,300,100,82,82
000000000000000003bb,stable_nature,500,99,21,21
000000000000000003bb,stable_nature,1000,97,0,0
000000000000000003c4,stable_nature,0,100,100,100
000000000000000003c4,stable_nature,30,100,100,100
000000000000000003c4,stable_nature,50,100,100,100
000000000000000003c4,stable_nature,100,100,100,100
000000000000000003c4,stable_nature,200,100,100,100
000000000000000003c4,stable_nature,300,100,100,100
000000000000000003c4,stable_nature,500,100,100,100
000000000000000003c4,stable_nature,1000,92,100,92
000000000000000003e1,stable_nature,0,100,100,100
000000000000000003e1,stable_nature,30,100,100,100
000000000000000003e1,stable_nature,50,100,100,100
000000000000000003e1,stable_nature,100,100,100,100
000000000000000003e1,stable_nature,200,100,100,100
000000000000000003e1,stable_nature,300,99,98,98
000000000000000003e1,stable_nature,500,99,94,94
000000000000000003e1,stable_nature,1000,97,65,65
000000000000000003e2,stable_nature,0,100,100,100
000000000000000003e2,stable_nature,30,100,100,100
000000000000000003e2,stable_nature,50,100,100,100
000000000000000003e2,stable_nature,100,100,100,100
000000000000000003e2,stable_nature,200,100,100,100
000000000000000003e2,stable_nature,300,99,100,99
000000000000000003e2,stable_nature,500,97,99,97
000000000000000003e2,stable_nature,1000,91,94,91
000000000000000003f6,stable_nature,0,100,100,100
000000000000000003f6,stable_nature,30,100,100,100
000000000000000003f6,stable_nature,50,100,100,100
000000000000000003f6,stable_nature,100,100,100,100
000000000000000003f6,stable_nature,200,100,100,100
000000000000000003f6,stable_nature,300,100,100,100
000000000000000003f6,stable_nature,500,98,100,98
000000000000000003f6,stable_nature,1000,89,100,89
000000000000000003f7,stable_nature,0,100,100,100
000000000000000003f7,stable_nature,30,100,100,100
000000000000000003f7,stable_nature,50,100,100,100
000000000000000003f7,stable_nature,100,100,100,100
000000000000000003f7,stable_nature,200,100,100,100
000000000000000003f7,stable_nature,300,99,100,99
000000000000000003f7,stable_nature,500,99,100,99
000000000000000003f7,stable_nature,1000,88,98,88
000000000000000003fc,stable_nature,0,100,100,100
000000000000000003fc,stable_nature,30,100,100,100
000000000000000003fc,stable_nature,50,100,100,100
000000000000000003fc,stable_nature,100,100,100,100
000000000000000003fc,stable_nature,200,100,99,99
000000000000000003fc,stable_nature,300,100,98,98
000000000000000003fc,stable_nature,500,99,98,98
000000000000000003fc,stable_nature,1000,95,81,81
00000000000000000411,stable_nature,0,100,100,100
00000000000000000411,stable_nature,30,100,100,100
00000000000000000411,stable_nature,50,100,100,100
00000000000000000411,stable_nature,100,100,100,100
00000000000000000411,stable_nature,200,100,100,100
00000000000000000411,stable_nature,300,100,100,100
00000000000000000411,stable_nature,500,98,100,98
00000000000000000411,stable_nature,1000,92,100,92
00000000000000000424,stable_nature,0,100,100,100
00000000000000000424,stable_nature,30,100,100,100
00000000000000000424,stable_nature,50,100,100,100
00000000000000000424,stable_nature,100,100,100,100
00000000000000000424,stable_nature,200,100,100,100
00000000000000000424,stable_nature,300,100,100,100
00000000000000000424,stable_nature,500,99,100,99
00000000000000000424,stable_nature,1000,96,91,91
0000000000000000042c,stable_nature,0,100,100,100
0000000000000000042c,stable_nature,30,100,100,100
0000000000000000042c,stable_nature,50,100,100,100
0000000000000000042c,stable_nature,100,100,99,99
0000000000000000042c,stable_nature,200,100,98,98
0000000000000000042c,stable_nature,300,100,96,96
0000000000000000042c,stable_nature,500,98,95,95
0000000000000000042c,stable_nature,1000,90,88,88
00000000000000000450,stable_nature,0,100,100,100
00000000000000000450,stable_nature,30,100,100,100
00000000000000000450,stable_nature,50,100,100,100
00000000000000000450,stable_nature,100,100,100,100
00000000000000000450,stable_nature,200,100,100,100
00000000000000000450,stable_nature,300,100,100,100
00000000000000000450,stable_nature,500,99,100,99
00000000000000000450,stable_nature,1000,93,92,92
00000000000000000461,stable_nature,0,100,100,100
00000000000000000461,stable_nature,30,100,100,100
00000000000000000461,stable_nature,50,100,100,100
00000000000000000461,stable_nature,100,99,100,99
00000000000000000461,stable_nature,200,98,100,98
00000000000000000461,stable_nature,300,96,99,96
00000000000000000461,stable_nature,500,94,96,94
00000000000000000461,stable_nature,1000,89,86,86
00000000000000000464,stable_nature,0,100,100,100
00000000000000000464,stable_nature,30,100,100,100
00000000000000000464,stable_nature,50,100,100,100
00000000000000000464,stable_nature,100,100,100,100
00000000000000000464,stable_nature,200,100,100,100
00000000000000000464,stable_nature,300,100,100,100
00000000000000000464,stable_nature,500,99,100,99
00000000000000000464,stable_nature,1000,90,97,90
0000000000000000046b,stable_nature,0,100,100,100
0000000000000000046b,stable_nature,30,100,100,100
0000000000000000046b,stable_nature,50,100,100,100
0000000000000000046b,stable_nature,100,100,100,100
0000000000000000046b,stable_nature,200,100,99,99
0000000000000000046b,stable_nature,300,100,97,97
0000000000000000046b,stable_nature,500,97,97,97
0000000000000000046b,stable_nature,1000,90,94,90
00000000000000000471,stable_nature,0,100,100,100
00000000000000000471,stable_nature,30,100,100,100
00000000000000000471,stable_nature,50,100,100,100
00000000000000000471,stable_nature,100,100,100,100
00000000000000000471,stable_nature,200,100,100,100
00000000000000000471,stable_nature,300,100,100,100
00000000000000000471,stable_nature,500,99,99,99
00000000000000000471,stable_nature,1000,93,91,91
00000000000000000472,stable_nature,0,100,100,100
00000000000000000472,stable_nature,30,100,100,100
00000000000000000472,stable_nature,50,100,100,100
00000000000000000472,stable_nature,100,99,100,99
