parent_label,inner_m,outer_m,n_parents,n,n_pos,n_neg,mcc,f1,roc_auc,opt_threshold,good_score_median,bad_score_median
stable_nature,2000,8000,706,289928,154344,135584,0.7898955747847921,0.90008536345131,0.9636871725473051,0.49424733665973647,0.6967136957449169,0.3091078616549377
stable_nature,3000,4000,406,45665,20581,25084,0.7677950770420628,0.8714075527219225,0.9551954875280687,0.48672183428539145,0.6715515201756003,0.2601299078060634
stable_nature,3000,5000,676,185733,96642,89091,0.7817880213287295,0.8932251260985962,0.9608662105013674,0.49380744574129615,0.6928377785317947,0.3018557986730131
stable_nature,3000,6000,690,191962,98953,93009,0.7859541565465873,0.8942358567619909,0.962166858875363,0.49380744574129615,0.6941439240450118,0.2963929191693342
stable_nature,3000,7000,696,194049,99855,94194,0.7878993900870465,0.8950077121607795,0.9628308971443207,0.49380744574129615,0.6949750544738927,0.2941449243521196
stable_nature,3000,8000,704,196390,101057,95333,0.7902973199096882,0.8961986098117914,0.9636550907637913,0.49380744574129615,0.6975361523309314,0.2914576380705656
stable_nature,4000,5000,668,125187,64873,60314,0.7776972632539131,0.8914157366463115,0.9584758919087448,0.4897295482210006,0.6951670126092339,0.29376513494172607
stable_nature,4000,6000,686,131184,66952,64232,0.7833500050692712,0.8925482494240284,0.960439923445377,0.4891515399872495,0.696841217657322,0.28528352452932404
stable_nature,4000,7000,694,133169,67752,65417,0.7860685994092266,0.8935503135264258,0.9613880221864771,0.4891515399872495,0.697831334623455,0.2818873907391881
stable_nature,4000,8000,703,135164,68606,66558,0.7890418632336348,0.8947783585335466,0.9624242585670889,0.4891515399872495,0.7000587437504279,0.27790556288060175
